,เบอร์,ผลรวม,เครือข่าย,โปร,ราคา,สถานะ,ผู้ขาย,,
1668,091-823-5166,41,TRUE,เติมเงิน,"34,900",,,,
1669,083-823-5641,40,TRUE,เติมเงิน,"19,900",,,,
1670,064-823-6224,37,TRUE,เติมเงิน,"22,900",,,,
1671,083-823-6353,41,TRUE,เติมเงิน,"17,900",,,,
1672,063-823-6355,41,TRUE,เติมเงิน,"29,900",,,,
1673,064-823-6364,42,TRUE,เติมเงิน,"22,900",,,,
1674,063-823-6491,42,TRUE,เติมเงิน,"19,900",,,,
1675,065-823-6964,49,TRUE,เติมเงิน,"22,900",,,,
1676,065-823-9664,49,TRUE,เติมเงิน,"22,900",,,,
1677,091-823-9699,56,TRUE,เติมเงิน,"29,900",,,,
1678,091-824-1456,40,TRUE,เติมเงิน,"39,900",,,,
1679,063-824-1493,40,TRUE,เติมเงิน,"19,900",,,,
1680,083-824-1694,45,TRUE,เติมเงิน,"22,900",,,,
1681,083-824-1695,46,TRUE,เติมเงิน,"39,900",,,,
1682,095-824-1699,53,TRUE,เติมเงิน,"29,900",,,,
1683,083-824-1914,40,TRUE,เติมเงิน,"22,900",,,,
1684,083-824-1924,41,TRUE,เติมเงิน,"22,900",,,,
1685,083-824-1929,46,TRUE,เติมเงิน,"29,900",,,,
1686,083-824-1951,41,TRUE,เติมเงิน,"29,900",,,,
1687,083-824-1964,45,TRUE,เติมเงิน,"22,900",,,,
1688,064-824-2461,37,TRUE,เติมเงิน,"19,900",,,,
1689,083-824-2914,41,TRUE,เติมเงิน,"22,900",,,,
1690,083-824-2941,41,TRUE,เติมเงิน,"19,900",,,,
1691,083-824-2945,45,TRUE,เติมเงิน,"34,900",,,,
1692,083-824-2946,46,TRUE,เติมเงิน,"34,900",,,,
1693,083-824-2964,46,TRUE,เติมเงิน,"22,900",,,,
1694,083-824-4164,40,TRUE,เติมเงิน,"22,900",,,,
1695,091-824-4165,40,TRUE,เติมเงิน,"34,900",,,,
1696,083-824-4916,45,TRUE,เติมเงิน,"34,900",,,,
1697,083-824-4951,44,TRUE,เติมเงิน,"29,900",,,,
1698,095-824-4997,57,TRUE,เติมเงิน,"29,900",,,,
1699,095-824-4997,57,TRUE,เติมเงิน,"29,900",,,,
1700,091-824-5144,38,TRUE,เติมเงิน,"22,900",,,,
1701,095-824-5155,44,TRUE,เติมเงิน,"29,900",,,,
1702,083-824-5164,41,TRUE,เติมเงิน,"22,900",,,,
1703,083-824-5426,42,TRUE,เติมเงิน,"34,900",,,,
1704,083-824-5514,40,TRUE,เติมเงิน,"22,900",,,,
1705,083-824-5591,45,TRUE,เติมเงิน,"19,900",,,,
1706,083-824-5626,44,TRUE,เติมเงิน,"34,900",,,,
1707,083-824-5941,44,TRUE,เติมเงิน,"19,900",,,,
1708,083-824-6164,42,TRUE,เติมเงิน,"22,900",,,,
1709,065-824-6366,46,TRUE,เติมเงิน,"34,900",,,,
1710,083-824-6424,41,TRUE,เติมเงิน,"22,900",,,,
1711,083-824-6451,41,TRUE,เติมเงิน,"24,900",,,,
1712,083-824-6541,41,TRUE,เติมเงิน,"19,900",,,,
1713,083-824-6546,46,TRUE,เติมเงิน,"34,900",,,,
1714,091-824-6551,41,TRUE,เติมเงิน,"24,900",,,,
1715,083-824-6614,42,TRUE,เติมเงิน,"22,900",,,,
1716,083-824-6649,50,TRUE,เติมเงิน,"29,900",,,,
1717,091-824-6659,50,TRUE,เติมเงิน,"39,900",,,,
1718,083-824-6919,50,TRUE,เติมเงิน,"29,900",,,,
1719,083-824-6924,46,TRUE,เติมเงิน,"22,900",,,,
1720,083-824-6964,50,TRUE,เติมเงิน,"22,900",,,,
1721,083-824-9151,41,TRUE,เติมเงิน,"24,900",,,,
1722,065-824-9193,47,TRUE,เติมเงิน,"19,900",,,,
1723,083-824-9245,45,TRUE,เติมเงิน,"39,900",,,,
1724,083-824-9246,46,TRUE,เติมเงิน,"34,900",,,,
1725,083-824-9295,50,TRUE,เติมเงิน,"39,900",,,,
1726,096-824-9419,52,TRUE,เติมเงิน,"29,900",,,,
1727,083-824-9424,44,TRUE,เติมเงิน,"22,900",,,,
1728,096-824-9536,52,TRUE,เติมเงิน,"34,900",,,,
1729,096-824-9599,61,TRUE,เติมเงิน,"29,900",,,,
1730,083-824-9624,46,TRUE,เติมเงิน,"22,900",,,,
1731,064-824-9641,44,TRUE,เติมเงิน,"19,900",,,,
1732,083-824-9651,46,TRUE,เติมเงิน,"24,900",,,,
1733,083-824-9695,54,TRUE,เติมเงิน,"39,900",,,,
1734,085-824-9794,56,TRUE,เติมเงิน,"22,900",,,,
1735,083-824-9894,55,TRUE,เติมเงิน,"22,900",,,,
1736,096-824-9935,55,TRUE,เติมเงิน,"34,900",,,,
1737,065-824-9954,52,TRUE,เติมเงิน,"22,900",,,,
1738,091-826-1463,40,TRUE,เติมเงิน,"19,900",,,,
1739,083-826-1565,44,TRUE,เติมเงิน,"34,900",,,,
1740,083-826-1646,44,TRUE,เติมเงิน,"32,900",,,,
1741,083-826-1691,44,TRUE,เติมเงิน,"19,900",,,,
1742,083-826-1945,46,TRUE,เติมเงิน,"32,900",,,,
1743,063-826-1964,45,TRUE,เติมเงิน,"22,900",,,,
1744,083-826-1989,54,TRUE,เติมเงิน,"34,900",,,,
1745,083-826-2241,36,TRUE,เติมเงิน,"19,900",,,,
1746,095-826-2246,44,TRUE,เติมเงิน,"32,900",,,,
1747,083-826-2264,41,TRUE,เติมเงิน,"22,900",,,,
1748,064-826-2366,43,TRUE,เติมเงิน,"32,900",,,,
1749,096-826-2466,49,TRUE,เติมเงิน,"32,900",,,,
1750,095-826-3266,47,TRUE,เติมเงิน,"32,900",,,,
1751,065-826-3566,47,TRUE,เติมเงิน,"32,900",,,,
1752,096-826-3995,57,TRUE,เติมเงิน,"39,900",,,,
1753,083-826-4145,41,TRUE,เติมเงิน,"32,900",,,,
1754,095-826-4295,50,TRUE,เติมเงิน,"39,900",,,,
1755,096-826-4454,48,TRUE,เติมเงิน,"22,900",,,,
1756,083-826-4514,41,TRUE,เติมเงิน,"22,900",,,,
1757,083-826-4595,50,TRUE,เติมเงิน,"39,900",,,,
1758,083-826-4695,51,TRUE,เติมเงิน,"39,900",,,,
1759,064-826-4699,54,TRUE,เติมเงิน,"29,900",,,,
1760,083-826-4919,50,TRUE,เติมเงิน,"29,900",,,,
1761,083-826-4924,46,TRUE,เติมเงิน,"22,900",,,,
1762,083-826-4946,50,TRUE,เติมเงิน,"32,900",,,,
1763,083-826-4951,46,TRUE,เติมเงิน,"24,900",,,,
1764,096-826-5164,47,TRUE,เติมเงิน,"22,900",,,,
1765,083-826-5541,42,TRUE,เติมเงิน,"19,900",,,,
1766,065-826-5923,46,TRUE,เติมเงิน,"19,900",,,,
1767,083-826-5949,54,TRUE,เติมเงิน,"29,900",,,,
1768,083-826-5964,51,TRUE,เติมเงิน,"22,900",,,,
1769,083-826-6151,40,TRUE,เติมเงิน,"24,900",,,,
1770,083-826-6241,40,TRUE,เติมเงิน,"19,900",,,,
1771,083-826-6246,45,TRUE,เติมเงิน,"32,900",,,,
1772,083-826-6454,46,TRUE,เติมเงิน,"22,900",,,,
1773,083-826-6495,51,TRUE,เติมเงิน,"39,900",,,,
1774,083-826-9195,51,TRUE,เติมเงิน,"39,900",,,,
1775,063-826-9326,45,TRUE,เติมเงิน,"32,900",,,,
1776,091-826-9495,53,TRUE,เติมเงิน,"39,900",,,,
1777,095-826-9495,57,TRUE,เติมเงิน,"39,900",,,,
1778,064-826-9499,57,TRUE,เติมเงิน,"29,900",,,,
1779,083-826-9545,50,TRUE,เติมเงิน,"39,900",,,,
1780,083-826-9564,51,TRUE,เติมเงิน,"22,900",,,,
1781,095-826-9695,59,TRUE,เติมเงิน,"39,900",,,,
1782,083-826-9915,51,TRUE,เติมเงิน,"39,900",,,,
1783,083-826-9941,50,TRUE,เติมเงิน,"19,900",,,,
1784,083-826-9946,55,TRUE,เติมเงิน,"32,900",,,,
1785,083-826-9951,51,TRUE,เติมเงิน,"24,900",,,,
1786,083-826-9964,55,TRUE,เติมเงิน,"22,900",,,,
1787,091-826-9979,60,TRUE,เติมเงิน,"24,900",,,,
1788,095-828-2264,46,TRUE,เติมเงิน,"24,900",,,,
1789,095-828-7924,54,TRUE,เติมเงิน,"24,900",,,,
1790,063-828-2364,42,TRUE,เติมเงิน,"24,900",,,,
1791,095-828-2655,50,TRUE,เติมเงิน,"29,900",,,,
1792,063-829-1456,44,TRUE,เติมเงิน,"39,900",,,,
1793,083-829-1645,46,TRUE,เติมเงิน,"39,900",,,,
1794,083-829-1659,51,TRUE,เติมเงิน,"39,900",,,,
1795,091-829-1699,54,TRUE,เติมเงิน,"29,900",,,,
1796,083-829-1924,46,TRUE,เติมเงิน,"24,900",,,,
1797,091-829-2355,44,TRUE,เติมเงิน,"29,900",,,,
1798,083-829-2454,45,TRUE,เติมเงิน,"24,900",,,,
1799,083-829-2649,51,TRUE,เติมเงิน,"29,900",,,,
1800,096-829-2655,52,TRUE,เติมเงิน,"29,900",,,,
1801,083-829-3291,45,TRUE,เติมเงิน,"19,900",,,,
1802,091-829-3654,47,TRUE,เติมเงิน,"24,900",,,,
1803,063-829-3941,45,TRUE,เติมเงิน,"19,900",,,,
1804,063-829-3953,48,TRUE,เติมเงิน,"19,900",,,,
1805,083-829-4146,45,TRUE,เติมเงิน,"34,900",,,,
1806,083-829-4246,46,TRUE,เติมเงิน,"34,900",,,,
1807,083-829-4264,46,TRUE,เติมเงิน,"24,900",,,,
1808,083-829-4451,44,TRUE,เติมเงิน,"24,900",,,,
1809,083-829-4695,54,TRUE,เติมเงิน,"39,900",,,,
1810,063-829-4697,54,TRUE,เติมเงิน,"29,900",,,,
1811,091-829-4954,51,TRUE,เติมเงิน,"24,900",,,,
1812,095-829-4954,55,TRUE,เติมเงิน,"24,900",,,,
1813,083-829-5141,41,TRUE,เติมเงิน,"19,900",,,,
1814,063-829-5161,41,TRUE,เติมเงิน,"19,900",,,,
1815,083-829-5195,50,TRUE,เติมเงิน,"39,900",,,,
1816,083-829-5414,44,TRUE,เติมเงิน,"24,900",,,,
1817,063-829-5494,50,TRUE,เติมเงิน,"24,900",,,,
1818,063-829-5461,44,TRUE,เติมเงิน,"19,900",,,,
1819,083-829-5519,50,TRUE,เติมเงิน,"34,900",,,,
1820,083-829-5564,50,TRUE,เติมเงิน,"24,900",,,,
1821,091-829-5565,50,TRUE,เติมเงิน,"34,900",,,,
1822,083-829-5646,51,TRUE,เติมเงิน,"34,900",,,,
1823,083-829-5694,54,TRUE,เติมเงิน,"24,900",,,,
1824,085-829-5695,57,TRUE,เติมเงิน,"39,900",,,,
1825,083-829-5924,50,TRUE,เติมเงิน,"24,900",,,,
1826,083-829-6141,42,TRUE,เติมเงิน,"19,900",,,,
1827,083-829-6194,50,TRUE,เติมเงิน,"24,900",,,,
1828,083-829-6195,51,TRUE,เติมเงิน,"39,900",,,,
1829,095-829-6414,48,TRUE,เติมเงิน,"24,900",,,,
1830,065-829-6429,51,TRUE,เติมเงิน,"29,900",,,,
1831,091-829-6466,51,TRUE,เติมเงิน,"34,900",,,,
1832,091-829-6615,47,TRUE,เติมเงิน,"39,900",,,,
1833,083-829-6645,51,TRUE,เติมเงิน,"39,900",,,,
1834,083-829-6951,51,TRUE,เติมเงิน,"29,900",,,,
1835,096-829-6993,61,TRUE,เติมเงิน,"17,900",,,,
1836,083-829-7919,56,TRUE,เติมเงิน,"29,900",,,,
1837,083-829-8264,50,TRUE,เติมเงิน,"24,900",,,,
1838,083-829-8291,50,TRUE,เติมเงิน,"19,900",,,,
1839,083-829-9141,45,TRUE,เติมเงิน,"19,900",,,,
1840,083-829-9146,50,TRUE,เติมเงิน,"34,900",,,,
1841,095-829-9155,53,TRUE,เติมเงิน,"29,900",,,,
1842,083-829-9195,54,TRUE,เติมเงิน,"39,900",,,,
1843,063-829-9239,51,TRUE,เติมเงิน,"29,900",,,,
1844,083-829-9264,51,TRUE,เติมเงิน,"24,900",,,,
1845,083-829-9495,57,TRUE,เติมเงิน,"39,900",,,,
1846,083-829-9591,54,TRUE,เติมเงิน,"19,900",,,,
1847,083-829-9615,51,TRUE,เติมเงิน,"39,900",,,,
1848,083-829-9646,55,TRUE,เติมเงิน,"34,900",,,,
1849,083-829-9691,55,TRUE,เติมเงิน,"19,900",,,,
1850,091-878-7954,58,TRUE,เติมเงิน,"22,900",,,,
1851,091-879-1993,56,TRUE,เติมเงิน,"17,900",,,,
1852,095-879-2263,51,TRUE,เติมเงิน,"17,900",,,,
1853,063-879-2359,52,TRUE,เติมเงิน,"39,900",,,,
1854,095-879-2989,66,TRUE,เติมเงิน,"34,900",,,,
1855,063-879-3224,44,TRUE,เติมเงิน,"24,900",,,,
1856,091-879-4159,53,TRUE,เติมเงิน,"39,900",,,,
1857,063-879-4636,52,TRUE,เติมเงิน,"39,900",,,,
1858,083-879-4659,59,TRUE,เติมเงิน,"39,900",,,,
1859,095-879-5166,56,TRUE,เติมเงิน,"39,900",,,,
1860,091-879-5193,52,TRUE,เติมเงิน,"17,900",,,,
1861,063-879-5464,52,TRUE,เติมเงิน,"24,900",,,,
1862,095-879-6155,55,TRUE,เติมเงิน,"29,900",,,,
1863,063-879-6159,54,TRUE,เติมเงิน,"39,900",,,,
1864,091-879-6397,59,TRUE,เติมเงิน,"39,900",,,,
1865,091-879-6399,61,TRUE,เติมเงิน,"29,900",,,,
1866,085-879-6414,52,TRUE,เติมเงิน,"24,900",,,,
1867,063-879-6424,49,TRUE,เติมเงิน,"24,900",,,,
1868,063-879-6599,62,TRUE,เติมเงิน,"29,900",,,,
1869,083-879-6926,58,TRUE,เติมเงิน,"39,900",,,,
1870,095-879-7965,65,TRUE,เติมเงิน,"39,900",,,,
1871,064-879-7966,62,TRUE,เติมเงิน,"34,900",,,,
1872,095-879-9565,63,TRUE,เติมเงิน,"39,900",,,,
1873,063-879-9654,57,TRUE,เติมเงิน,"24,900",,,,
1874,096-242-9415,42,TRUE,เติมเงิน,"39,900",,,,
1875,096-419-1565,46,TRUE,เติมเงิน,"39,900",,,,
